,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,active,city_0,city_1,city_2,date_delta,month signup_date,month last_trip_date
25397,3.22,5.0,4.601559291274655,4.25,0.0,100.0,0,False,0.0,1,0.0,0.0,1.0,163 days,1,6
25398,2.33,5.0,4.601559291274655,1.0,0.0,0.0,0,False,85.7,0,0.0,0.0,1.0,141 days,1,5
25399,2.3,4.8,4.3,1.02,1.0,10.0,3,True,20.0,0,1.0,0.0,0.0,112 days,1,5
25400,4.52,5.0,4.601559291274655,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,0 days,1,1
25401,4.03,5.0,5.0,1.0,1.0,0.0,0,True,100.0,0,0.0,1.0,0.0,62 days,1,3
25402,2.85,5.0,4.0,1.0,1.0,0.0,0,False,100.0,1,0.0,0.0,1.0,160 days,1,6
25403,3.86,5.0,5.0,1.0,0.0,0.0,2,True,50.0,0,1.0,0.0,0.0,2 days,1,1
25404,3.56,4.3,4.601559291274655,1.0,1.0,0.0,1,True,33.3,0,0.0,1.0,0.0,123 days,1,5
25405,2.08,5.0,4.5,1.0,1.0,0.0,0,True,100.0,0,0.0,0.0,1.0,133 days,1,5
25406,2.28,4.6,4.3,1.0,0.0,0.0,2,True,46.7,1,0.0,0.0,1.0,164 days,1,6
25407,2.87,5.0,4.0,1.0,0.0,0.0,2,False,50.0,0,0.0,0.0,1.0,1 days,1,1
25408,6.02,4.6,5.0,1.04,1.0,7.7,0,True,38.5,1,0.0,0.0,1.0,170 days,1,6
25409,3.23,5.0,4.4,1.03,0.0,12.5,0,False,62.5,0,1.0,0.0,0.0,117 days,1,5
25410,3.72,4.6,4.7,1.2,1.0,12.5,0,False,68.8,1,1.0,0.0,0.0,170 days,1,6
25411,5.27,4.7,4.8,1.04,1.0,3.4,4,False,82.8,1,1.0,0.0,0.0,158 days,1,6
25412,7.5,5.0,5.0,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,0 days,1,1
25413,22.87,5.0,4.0,1.0,1.0,0.0,0,False,100.0,1,0.0,0.0,1.0,137 days,1,6
25414,3.64,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,0 days,1,1
25415,3.07,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,118 days,1,5
25416,4.98,5.0,5.0,1.88,0.0,50.0,0,False,100.0,0,1.0,0.0,0.0,43 days,1,3
25417,6.2,4.8,4.0,1.0,1.0,0.0,2,True,50.0,1,0.0,1.0,0.0,155 days,1,6
25418,1.65,5.0,4.601559291274655,1.0,1.0,0.0,2,True,50.0,1,0.0,0.0,1.0,167 days,1,6
25419,2.55,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,1.0,0.0,21 days,1,2
25420,6.57,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,59 days,1,3
25421,4.95,4.8,5.0,1.15,1.0,20.0,0,False,60.0,0,1.0,0.0,0.0,141 days,1,5
25422,2.56,5.0,5.0,1.0,1.0,0.0,0,True,50.0,0,1.0,0.0,0.0,62 days,1,3
25423,0.97,4.77815819594771,3.0,4.0,0.0,100.0,0,False,100.0,0,0.0,0.0,1.0,47 days,1,3
25424,3.62,4.7,4.6,1.03,1.0,9.1,6,False,68.2,1,0.0,0.0,1.0,163 days,1,6
25425,3.37,4.8,4.0,1.0,1.0,0.0,6,False,51.2,1,0.0,0.0,1.0,168 days,1,6
25426,3.08,4.9,3.9,1.37,1.0,34.1,17,True,80.5,0,1.0,0.0,0.0,98 days,1,5
25427,3.83,5.0,4.601559291274655,1.0,1.0,0.0,1,True,100.0,0,1.0,0.0,0.0,0 days,1,1
25428,4.25,4.77815819594771,5.0,1.0,1.0,0.0,0,False,0.0,0,1.0,0.0,0.0,127 days,1,5
25429,8.77,4.5,4.601559291274655,1.0,1.0,0.0,0,True,100.0,1,0.0,0.0,1.0,159 days,1,6
25430,1.05,3.0,5.0,1.13,0.0,50.0,0,False,0.0,0,0.0,0.0,1.0,133 days,1,6
25431,2.89,4.6,4.9,1.07,1.0,10.5,8,True,68.4,1,0.0,0.0,1.0,154 days,1,6
25432,5.94,5.0,5.0,1.0,1.0,0.0,2,False,0.0,0,1.0,0.0,0.0,1 days,1,1
25433,15.99,5.0,4.5,1.0,1.0,0.0,2,True,50.0,0,1.0,0.0,0.0,4 days,1,2
25434,8.48,4.3,5.0,1.13,0.0,33.3,2,True,33.3,1,0.0,1.0,0.0,145 days,1,6
25435,3.25,5.0,5.0,2.0,0.0,100.0,0,False,100.0,0,1.0,0.0,0.0,105 days,1,5
25436,5.71,5.0,5.0,1.25,0.0,100.0,1,False,0.0,0,0.0,0.0,1.0,0 days,1,1
25437,1.18,4.7,4.1,1.0,0.0,0.0,4,False,100.0,0,0.0,0.0,1.0,51 days,1,3
25438,6.22,4.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,1,0.0,0.0,1.0,152 days,1,6
25439,6.09,5.0,5.0,1.0,0.0,0.0,1,False,60.0,1,0.0,1.0,0.0,159 days,1,7
25440,14.07,4.8,4.7,1.1,1.0,15.4,2,False,76.9,0,0.0,0.0,1.0,121 days,1,5
25441,3.42,4.2,5.0,1.0,1.0,0.0,1,False,50.0,0,1.0,0.0,0.0,86 days,1,4
25442,2.72,4.8,4.9,1.0,1.0,0.0,1,True,59.1,1,0.0,0.0,1.0,154 days,1,6
25443,2.02,5.0,5.0,1.0,1.0,0.0,0,False,20.0,1,0.0,1.0,0.0,181 days,1,7
25444,8.48,5.0,4.0,1.0,0.0,0.0,1,True,0.0,0,0.0,0.0,1.0,1 days,1,1
25445,3.41,4.8,3.5,1.0,1.0,0.0,0,False,75.0,0,1.0,0.0,0.0,125 days,1,5
25446,11.26,5.0,4.0,1.0,1.0,0.0,1,True,100.0,0,1.0,0.0,0.0,24 days,1,2
25447,4.15,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,7 days,1,1
25448,13.95,5.0,5.0,1.0,1.0,0.0,5,False,100.0,0,0.0,0.0,1.0,46 days,1,2
25449,3.93,3.5,3.0,1.0,0.0,0.0,0,False,0.0,0,0.0,0.0,1.0,40 days,1,2
25450,3.1,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,40 days,1,3
25451,1.35,5.0,4.0,1.0,1.0,0.0,0,True,0.0,1,0.0,0.0,1.0,165 days,1,6
25452,2.22,4.6,4.8,1.04,1.0,8.3,6,True,41.7,1,0.0,0.0,1.0,172 days,1,6
25453,11.78,5.0,5.0,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,111 days,1,5
25454,2.34,4.5,5.0,1.34,0.0,21.4,5,True,42.9,0,1.0,0.0,0.0,56 days,1,3
25455,2.95,4.5,5.0,1.0,1.0,0.0,3,False,75.0,1,0.0,1.0,0.0,159 days,1,6
25456,5.36,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,70 days,1,4
25457,2.83,4.9,4.3,1.28,1.0,25.0,2,False,93.8,1,1.0,0.0,0.0,154 days,1,6
25458,6.51,5.0,5.0,1.0,1.0,0.0,2,True,80.0,0,1.0,0.0,0.0,102 days,1,5
25459,6.87,5.0,4.5,1.0,1.0,0.0,2,False,40.0,1,0.0,0.0,1.0,151 days,1,6
25460,6.67,3.8,2.0,1.0,1.0,0.0,6,False,66.7,0,0.0,0.0,1.0,17 days,1,2
25461,3.96,5.0,4.601559291274655,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,1 days,1,2
25462,9.88,5.0,3.0,1.0,0.8,0.0,0,False,100.0,0,0.0,0.0,1.0,112 days,1,5
25463,4.25,4.9,5.0,1.08,0.0,6.7,4,False,66.7,1,0.0,0.0,1.0,152 days,1,6
25464,11.38,4.7,4.0,1.0,1.0,0.0,3,False,100.0,0,0.0,0.0,1.0,29 days,1,3
25465,5.63,5.0,4.601559291274655,1.0,1.0,0.0,0,False,0.0,0,1.0,0.0,0.0,38 days,1,3
25466,1.89,5.0,4.7,1.0,0.0,0.0,2,False,100.0,1,0.0,1.0,0.0,160 days,1,6
25467,24.28,5.0,4.601559291274655,1.0,1.0,0.0,0,True,0.0,1,0.0,0.0,1.0,132 days,1,6
25468,7.42,5.0,4.5,1.0,1.0,0.0,2,True,100.0,0,0.0,1.0,0.0,0 days,1,1
25469,2.36,4.9,4.7,1.48,1.0,40.0,1,False,40.0,1,0.0,0.0,1.0,169 days,1,6
25470,2.1,3.7,3.0,1.17,0.0,33.3,4,False,16.7,0,0.0,0.0,1.0,99 days,1,4
25471,7.46,5.0,5.0,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,1 days,1,1
25472,2.96,4.8,5.0,1.01,1.0,1.2,16,True,80.2,1,0.0,0.0,1.0,156 days,1,6
25473,5.22,5.0,4.6,1.0,1.0,0.0,0,False,100.0,1,0.0,1.0,0.0,135 days,1,6
25474,11.89,5.0,4.601559291274655,1.0,1.0,0.0,1,True,0.0,0,1.0,0.0,0.0,18 days,1,2
25475,1.75,4.8,4.0,1.17,1.0,15.4,2,True,76.9,1,0.0,0.0,1.0,150 days,1,6
25476,7.64,4.8,4.0,1.0,1.0,0.0,1,False,76.9,1,0.0,0.0,1.0,124 days,1,6
25477,2.12,5.0,4.0,1.63,0.0,50.0,2,False,0.0,0,0.0,1.0,0.0,23 days,1,2
25478,10.02,4.9,5.0,1.0,1.0,0.0,1,False,50.0,1,0.0,0.0,1.0,144 days,1,6
25479,2.42,4.3,4.3,1.25,1.0,25.0,0,False,0.0,1,1.0,0.0,0.0,135 days,1,6
25480,10.6,4.2,5.0,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,98 days,1,4
25481,8.44,4.8,5.0,1.0,1.0,0.0,2,True,83.3,0,1.0,0.0,0.0,72 days,1,3
25482,1.78,5.0,4.601559291274655,1.0,1.0,0.0,0,True,0.0,0,0.0,0.0,1.0,83 days,1,4
25483,1.62,3.0,5.0,1.0,0.0,0.0,2,True,100.0,0,0.0,1.0,0.0,30 days,1,2
25484,15.19,5.0,4.601559291274655,1.25,1.0,100.0,1,False,100.0,0,0.0,0.0,1.0,5 days,1,1
25485,16.54,5.0,4.601559291274655,1.0,0.6,0.0,2,True,100.0,0,0.0,0.0,1.0,0 days,1,1
25486,2.53,5.0,5.0,1.0,0.0,0.0,2,False,0.0,0,0.0,0.0,1.0,0 days,1,1
25487,4.61,5.0,3.5,1.0,1.0,0.0,1,True,50.0,0,1.0,0.0,0.0,144 days,1,5
25488,3.69,5.0,5.0,1.13,1.0,20.0,0,False,30.0,1,1.0,0.0,0.0,175 days,1,6
25489,2.71,4.0,4.0,1.0,0.0,0.0,0,True,0.0,0,0.0,0.0,1.0,62 days,1,3
25490,2.52,4.9,4.5,1.18,1.0,22.9,14,True,64.4,1,0.0,1.0,0.0,169 days,1,6
25491,7.05,4.7,4.3,1.0,1.0,0.0,3,False,14.3,1,0.0,0.0,1.0,162 days,1,6
25492,11.85,5.0,5.0,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,1 days,1,1
25493,3.73,4.9,4.8,1.02,1.0,7.7,6,False,61.5,1,0.0,1.0,0.0,156 days,1,6
25494,3.46,5.0,5.0,1.0,1.0,0.0,2,False,0.0,0,0.0,0.0,1.0,1 days,1,1
25495,10.86,5.0,5.0,1.03,1.0,11.1,2,True,66.7,1,0.0,0.0,1.0,130 days,1,6
25496,4.99,4.6,4.6,1.1,1.0,13.4,21,True,61.9,1,0.0,0.0,1.0,175 days,1,6
25497,2.7,4.5,3.0,1.0,1.0,0.0,2,True,0.0,0,1.0,0.0,0.0,112 days,1,5
25498,6.65,5.0,5.0,1.0,1.0,0.0,0,False,100.0,1,1.0,0.0,0.0,150 days,1,6
25499,2.69,5.0,4.601559291274655,3.75,0.0,100.0,1,False,100.0,0,0.0,0.0,1.0,8 days,1,2
25500,11.64,2.0,4.0,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,1 days,1,1
25501,5.77,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,54 days,1,3
25502,1.67,4.6,5.0,1.07,1.0,27.3,2,True,45.5,1,0.0,0.0,1.0,162 days,1,6
25503,1.86,5.0,5.0,1.0,1.0,0.0,1,False,100.0,0,0.0,1.0,0.0,1 days,1,1
25504,1.59,5.0,5.0,1.0,1.0,0.0,0,True,0.0,0,1.0,0.0,0.0,43 days,1,2
25505,4.02,5.0,4.601559291274655,1.0,1.0,0.0,1,False,100.0,1,0.0,0.0,1.0,139 days,1,6
25506,5.47,4.5,4.4,1.0,0.0,0.0,6,False,88.2,0,0.0,0.0,1.0,109 days,1,4
25507,8.58,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,1.0,0.0,1 days,1,1
25508,13.63,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,1.0,0.0,1 days,1,1
25509,1.25,5.0,4.601559291274655,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,118 days,1,5
25510,3.23,5.0,4.601559291274655,1.0,1.0,0.0,1,True,100.0,0,0.0,0.0,1.0,11 days,1,1
25511,5.12,4.3,5.0,1.08,1.0,33.3,1,False,100.0,0,1.0,0.0,0.0,69 days,1,3
25512,2.77,5.0,4.601559291274655,2.0,1.0,100.0,0,False,0.0,1,0.0,1.0,0.0,171 days,1,6
25513,0.74,5.0,4.601559291274655,1.0,1.0,0.0,2,False,50.0,0,0.0,0.0,1.0,8 days,1,2
25514,7.69,5.0,3.7,1.0,0.0,0.0,3,False,100.0,0,0.0,0.0,1.0,4 days,1,1
25515,23.18,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,68 days,1,4
25516,2.33,4.8,4.9,1.1,0.0,11.8,4,True,76.5,1,0.0,0.0,1.0,175 days,1,6
25517,2.8,4.7,4.4,1.04,1.0,5.3,1,False,57.9,1,0.0,0.0,1.0,173 days,1,6
25518,3.13,5.0,5.0,1.0,0.0,0.0,5,False,87.5,0,1.0,0.0,0.0,43 days,1,3
25519,2.56,5.0,5.0,1.0,1.0,0.0,1,True,0.0,0,0.0,0.0,1.0,1 days,1,1
25520,6.2,4.8,4.8,1.0,1.0,0.0,50,False,70.5,0,0.0,0.0,1.0,106 days,1,5
25521,2.0,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,109 days,1,5
25522,1.19,5.0,4.0,1.0,1.0,0.0,2,False,100.0,0,0.0,0.0,1.0,2 days,1,1
25523,2.53,4.6,4.5,1.08,0.0,13.3,0,True,66.7,0,0.0,0.0,1.0,129 days,1,5
25524,15.99,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,1,0.0,1.0,0.0,141 days,1,6
25525,14.95,5.0,5.0,1.0,0.0,0.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
25526,10.49,4.5,5.0,1.5,1.0,50.0,0,True,100.0,0,0.0,0.0,1.0,69 days,1,3
25527,12.04,4.8,4.0,1.19,1.0,25.0,0,True,75.0,1,0.0,0.0,1.0,148 days,1,6
25528,2.5,5.0,5.0,1.0,1.0,0.0,0,True,66.7,0,0.0,1.0,0.0,103 days,1,4
25529,2.22,4.9,4.1,1.07,1.0,13.3,3,True,60.0,1,0.0,0.0,1.0,173 days,1,6
25530,5.07,5.0,4.3,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,107 days,1,5
25531,0.97,4.7,5.0,1.42,1.0,33.3,2,True,33.3,0,0.0,0.0,1.0,49 days,1,3
25532,8.33,5.0,5.0,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,1 days,1,1
25533,3.03,5.0,5.0,1.17,1.0,33.3,1,False,33.3,1,0.0,1.0,0.0,145 days,1,6
25534,18.91,5.0,5.0,1.0,1.0,0.0,3,False,60.0,1,0.0,1.0,0.0,148 days,1,6
25535,4.05,5.0,4.601559291274655,1.63,0.0,50.0,1,False,0.0,0,1.0,0.0,0.0,138 days,1,5
25536,2.74,4.9,4.8,1.17,1.0,12.5,2,True,65.6,1,0.0,0.0,1.0,170 days,1,6
25537,1.12,5.0,4.0,1.0,1.0,0.0,2,False,0.0,0,0.0,0.0,1.0,1 days,1,1
25538,8.15,4.0,4.601559291274655,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,1 days,1,2
25539,1.1,4.4,4.4,1.05,1.0,20.0,0,False,40.0,1,0.0,1.0,0.0,161 days,1,6
25540,12.88,5.0,4.0,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,58 days,1,3
25541,16.18,4.5,4.601559291274655,1.0,1.0,0.0,1,True,50.0,0,0.0,0.0,1.0,77 days,1,4
25542,6.33,4.3,5.0,1.0,0.0,0.0,2,False,0.0,0,1.0,0.0,0.0,36 days,1,3
25543,8.03,5.0,5.0,1.5,1.0,50.0,1,True,50.0,0,1.0,0.0,0.0,102 days,1,5
25544,7.98,4.8,5.0,1.0,0.0,0.0,1,False,60.0,0,1.0,0.0,0.0,117 days,1,5
25545,2.08,5.0,4.5,1.0,1.0,0.0,4,False,75.0,0,0.0,0.0,1.0,12 days,1,1
25546,12.93,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,110 days,1,5
25547,2.82,5.0,4.4,1.26,1.0,31.6,2,False,42.1,1,0.0,1.0,0.0,145 days,1,6
25548,5.21,4.4,3.6,1.14,1.0,18.2,3,True,42.4,1,0.0,1.0,0.0,178 days,1,6
25549,2.32,5.0,4.0,1.14,1.0,22.2,4,False,66.7,0,1.0,0.0,0.0,106 days,1,5
25550,15.46,4.8,4.5,1.0,0.0,0.0,4,True,90.0,0,1.0,0.0,0.0,134 days,1,5
25551,4.27,5.0,5.0,1.17,1.0,33.3,0,False,66.7,0,0.0,0.0,1.0,51 days,1,3
25552,13.09,5.0,5.0,1.0,1.0,0.0,2,False,100.0,0,0.0,0.0,1.0,3 days,1,1
25553,2.92,5.0,4.601559291274655,1.0,0.0,0.0,1,False,100.0,0,1.0,0.0,0.0,0 days,1,1
25554,5.61,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,84 days,1,4
25555,1.82,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,1,0.0,1.0,0.0,173 days,1,6
25556,1.52,5.0,5.0,1.0,1.0,0.0,1,True,75.0,1,0.0,0.0,1.0,155 days,1,6
25557,20.18,5.0,5.0,1.0,0.0,0.0,1,True,0.0,0,0.0,0.0,1.0,1 days,1,1
25558,1.99,5.0,4.0,1.0,1.0,0.0,2,False,50.0,0,0.0,0.0,1.0,3 days,1,1
25559,1.8,4.8,4.5,1.01,1.0,2.9,7,True,85.7,1,1.0,0.0,0.0,146 days,1,6
25560,7.49,4.8,4.8,1.0,0.0,0.0,5,False,66.7,0,1.0,0.0,0.0,80 days,1,3
25561,1.77,4.0,4.0,2.25,1.0,100.0,2,False,100.0,1,0.0,0.0,1.0,150 days,1,6
25562,1.78,5.0,5.0,1.0,0.0,0.0,4,False,100.0,0,0.0,0.0,1.0,136 days,1,5
25563,4.16,3.8,4.8,1.0,0.0,0.0,0,False,33.3,0,1.0,0.0,0.0,101 days,1,4
25564,3.01,5.0,5.0,1.19,1.0,25.0,4,False,100.0,0,0.0,1.0,0.0,1 days,1,1
25565,4.84,5.0,4.6,1.14,1.0,7.1,3,True,28.6,0,1.0,0.0,0.0,107 days,1,5
25566,2.69,4.8,4.7,1.03,1.0,2.3,8,True,47.7,1,0.0,1.0,0.0,155 days,1,6
25567,5.9,4.4,4.8,1.0,0.0,0.0,1,False,60.0,0,0.0,0.0,1.0,76 days,1,4
25568,22.63,5.0,5.0,1.0,1.0,0.0,0,True,100.0,1,0.0,0.0,1.0,144 days,1,6
25569,1.02,5.0,3.0,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,53 days,1,2
25570,1.76,5.0,5.0,1.0,1.0,0.0,3,False,0.0,0,0.0,0.0,1.0,29 days,1,2
25571,4.54,4.8,4.5,1.0,1.0,0.0,2,False,83.3,1,0.0,1.0,0.0,144 days,1,6
25572,19.93,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,1,1.0,0.0,0.0,133 days,1,6
25573,5.11,4.6,4.8,1.0,1.0,0.0,2,False,75.0,1,0.0,1.0,0.0,169 days,1,6
25574,7.68,4.7,5.0,1.0,1.0,0.0,0,True,66.7,0,0.0,0.0,1.0,109 days,1,4
25575,4.14,4.9,5.0,1.06,0.0,7.7,1,True,100.0,1,0.0,0.0,1.0,148 days,1,6
25576,3.79,4.8,4.7,1.0,0.0,0.0,4,False,63.6,1,0.0,0.0,1.0,143 days,1,6
25577,12.48,5.0,5.0,1.0,1.0,0.0,1,False,100.0,0,0.0,1.0,0.0,108 days,1,5
25578,13.03,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,2 days,1,1
25579,1.97,5.0,5.0,1.08,1.0,16.7,2,False,50.0,1,0.0,1.0,0.0,146 days,1,6
25580,3.85,5.0,5.0,1.0,1.0,0.0,2,False,55.6,1,0.0,0.0,1.0,161 days,1,6
25581,4.75,5.0,5.0,1.0,0.0,0.0,1,True,33.3,0,1.0,0.0,0.0,77 days,1,3
25582,12.3,4.8,5.0,1.0,1.0,0.0,4,False,25.0,0,0.0,0.0,1.0,9 days,1,1
25583,3.84,5.0,4.0,1.0,0.0,0.0,2,False,100.0,0,0.0,0.0,1.0,1 days,1,1
25584,2.55,5.0,4.601559291274655,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,0 days,1,1
25585,15.27,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,110 days,1,5
25586,4.11,5.0,4.5,1.44,1.0,50.0,4,False,0.0,0,1.0,0.0,0.0,1 days,1,1
25587,18.92,4.5,5.0,1.0,1.0,0.0,0,True,100.0,1,0.0,0.0,1.0,161 days,1,6
25588,3.01,4.0,4.601559291274655,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,34 days,1,3
25589,2.96,4.5,5.0,1.0,0.0,0.0,2,False,100.0,0,0.0,0.0,1.0,1 days,1,1
25590,2.42,5.0,5.0,1.0,1.0,0.0,7,True,14.3,0,1.0,0.0,0.0,2 days,1,1
25591,4.57,5.0,5.0,1.0,1.0,0.0,3,False,100.0,1,0.0,1.0,0.0,137 days,1,6
25592,2.21,4.6,5.0,1.2,1.0,27.3,2,True,27.3,1,0.0,0.0,1.0,169 days,1,6
25593,1.41,4.8,5.0,1.0,1.0,0.0,4,True,100.0,0,0.0,0.0,1.0,4 days,1,1
25594,0.64,1.0,4.601559291274655,1.0,0.0,0.0,0,False,0.0,0,0.0,0.0,1.0,123 days,1,5
25595,4.4,4.7,4.9,1.0,0.0,0.0,6,True,86.5,1,0.0,0.0,1.0,172 days,1,6
25596,2.72,5.0,5.0,1.0,1.0,0.0,0,True,60.0,1,1.0,0.0,0.0,142 days,1,6
25597,3.49,4.8,4.8,1.0,0.0,0.0,3,False,100.0,1,1.0,0.0,0.0,165 days,1,6
25598,2.48,5.0,5.0,1.0,0.0,0.0,4,True,100.0,0,0.0,0.0,1.0,63 days,1,4
25599,2.18,5.0,4.0,1.0,0.0,0.0,0,True,50.0,0,1.0,0.0,0.0,86 days,1,4
25600,12.55,5.0,5.0,1.0,1.0,0.0,2,True,100.0,0,0.0,0.0,1.0,127 days,1,5
25601,1.15,5.0,4.0,1.0,1.0,0.0,2,False,50.0,0,1.0,0.0,0.0,10 days,1,2
25602,1.83,4.8,3.7,1.08,1.0,7.7,3,True,30.8,1,0.0,1.0,0.0,163 days,1,6
25603,16.48,3.0,4.601559291274655,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,107 days,1,4
25604,7.45,5.0,5.0,1.08,1.0,11.1,3,True,100.0,1,1.0,0.0,0.0,146 days,1,6
25605,1.57,4.8,3.1,1.0,0.0,0.0,4,False,95.2,1,0.0,0.0,1.0,150 days,1,6
25606,3.36,5.0,4.8,1.0,1.0,0.0,3,False,100.0,1,0.0,1.0,0.0,166 days,1,6
25607,3.88,4.6,4.5,1.07,1.0,13.6,2,True,50.0,1,0.0,1.0,0.0,168 days,1,6
25608,2.53,4.7,4.3,1.0,1.0,0.0,8,True,73.7,1,0.0,1.0,0.0,130 days,1,6
25609,3.5,4.7,4.8,1.13,1.0,22.2,7,False,83.3,1,0.0,1.0,0.0,148 days,1,6
25610,5.6,5.0,4.0,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,24 days,1,2
25611,2.13,4.3,5.0,1.0,0.0,0.0,0,False,75.0,1,0.0,1.0,0.0,143 days,1,6
25612,9.08,5.0,4.601559291274655,1.0,0.0,0.0,1,False,100.0,0,0.0,1.0,0.0,1 days,1,1
25613,1.69,5.0,4.0,1.38,0.0,50.0,0,False,100.0,1,0.0,1.0,0.0,152 days,1,6
25614,7.91,5.0,5.0,1.0,0.0,0.0,1,True,100.0,1,0.0,1.0,0.0,142 days,1,6
25615,6.85,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,94 days,1,4
25616,4.83,4.3,4.3,1.0,1.0,0.0,2,True,83.3,1,0.0,1.0,0.0,147 days,1,6
25617,2.29,4.9,4.1,1.0,0.0,0.0,5,False,63.6,0,1.0,0.0,0.0,132 days,1,5
25618,4.14,5.0,5.0,1.25,1.0,50.0,0,False,50.0,0,0.0,1.0,0.0,128 days,1,5
25619,2.91,5.0,4.0,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,98 days,1,5
25620,7.26,5.0,4.5,1.0,1.0,0.0,2,True,0.0,0,0.0,0.0,1.0,27 days,1,2
25621,2.1,5.0,5.0,1.0,1.0,0.0,2,True,50.0,0,1.0,0.0,0.0,2 days,1,1
25622,11.41,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,1 days,1,1
25623,2.75,5.0,5.0,1.25,1.0,100.0,1,False,0.0,0,0.0,1.0,0.0,7 days,1,2
25624,2.88,4.8,5.0,1.06,1.0,6.3,14,False,67.2,1,0.0,0.0,1.0,167 days,1,6
25625,8.68,4.5,4.8,1.02,1.0,9.1,1,True,36.4,1,0.0,0.0,1.0,160 days,1,6
25626,7.46,4.5,4.5,1.0,1.0,0.0,0,True,66.7,0,0.0,1.0,0.0,117 days,1,5
25627,2.77,4.9,4.7,1.08,1.0,11.3,15,True,64.2,1,0.0,0.0,1.0,156 days,1,6
25628,5.17,5.0,5.0,1.0,0.0,0.0,2,False,100.0,0,1.0,0.0,0.0,9 days,1,1
25629,3.12,4.9,4.6,1.17,1.0,22.7,1,True,45.5,1,0.0,1.0,0.0,162 days,1,6
25630,2.39,4.9,4.6,1.16,1.0,26.1,4,False,56.5,1,0.0,1.0,0.0,145 days,1,6
25631,21.65,4.5,5.0,1.0,1.0,0.0,1,True,100.0,1,0.0,0.0,1.0,146 days,1,6
25632,1.11,5.0,4.601559291274655,1.0,1.0,0.0,1,True,0.0,0,0.0,0.0,1.0,4 days,1,1
25633,9.03,5.0,5.0,1.0,1.0,0.0,2,False,100.0,0,0.0,1.0,0.0,22 days,1,2
25634,2.82,5.0,4.8,1.0,1.0,0.0,6,False,90.0,1,0.0,1.0,0.0,144 days,1,6
25635,26.74,5.0,4.601559291274655,1.0,0.0,0.0,1,True,0.0,0,0.0,0.0,1.0,2 days,1,2
25636,14.2,4.0,3.0,1.0,0.0,0.0,0,True,100.0,1,0.0,1.0,0.0,124 days,1,6
